0 0 0 ..FGBB..FGH..AAGH......ICCCDDI..EE..
1 1 0 ..F.BB..FGH..AAGH....G.ICCCDDI..EE.. G99
1 1 0 ..FGBB..FGH.AA.GH......ICCCDDI..EE.. A99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDI...EE. E99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDIEE.... E98
1 1 0 ..FGBB..FGH..AAGH.......CCCDDI..EE.I I99
1 1 0 ..FGBB..FG...AAGH.....HICCCDDI..EE.. H99
1 1 0 ..FGBB..FGHI.AAGHI......CCCDD...EE.. I98
1 1 0 ..FGBB..FGH..AAGHI.....ICCCDD...EE.. I99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDI.EE... E99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDI....EE E98
2 2 0 ..F.BB..FGH..AAGH....G..CCCDDI..EE.I G99 I99
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDIEE.... G99 E98
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD....EE. I98 E99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDIEE.... H99 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD.....EE I99 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCC.DD..EE.. I99 D99
2 2 0 ..FGBB..FGH..AAGH.......CCCDDI...EEI I99 E99
2 2 0 ..F.BB..FGHI.AAGHI...G..CCCDD...EE.. G99 I98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD....EE. I99 E99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDI...EE. H99 E99
2 2 0 ..F.BB..FGH..AAGHI...G.ICCCDD...EE.. G99 I99
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDI.EE... A99 E99
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDIEE.... A99 E98
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDI....EE A99 E98
2 2 0 ..F.BB..FGH.AA.GH....G.ICCCDDI..EE.. G99 A99
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDI...EE. A99 E99
2 2 0 ..FGBB..FGH.AA.GH.......CCCDDI..EE.I A99 I99
2 2 0 ..F.BB..FG...AAGH....GHICCCDDI..EE.. G99 H99
2 2 0 ..FGBB..FGHIAA.GHI......CCCDD...EE.. A99 I98
2 2 0 ..FGBB..FGH..AAGH.......CCCDDIEE...I I99 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD..EE... I99 E99
2 2 0 ..FGBB..FGH.AA.GHI.....ICCCDD...EE.. A99 I99
2 2 0 ..FBB...FGH..AAGH....G.ICCCDDI..EE.. G99 B99
2 2 0 ..FGBB..FG..AA.GH.....HICCCDDI..EE.. H99 A99
2 2 0 ...GBB...GH.AAFGH...F..ICCCDDI..EE.. F98 A99
2 2 0 ...GBB..FGH.AAFGH......ICCCDDI..EE.. F99 A99
2 2 0 ..FGBB..FGH..AAGH.......CCCDDI.EE..I I99 E99
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD.....EE I98 E98
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD..EE... I98 E99
2 2 0 ..FGBB..FGHI.AAGHI......CCC.DD..EE.. I98 D99
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDI.EE... G99 E99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDI....EE H99 E98
2 2 0 ..FGBB..FG.I.AAGHI....H.CCCDD...EE.. H99 I98
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDI....EE G99 E98
2 2 0 ..FGBB..FG...AAGHI....HICCCDD...EE.. H99 I99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDI.EE... H99 E99
2 2 0 ..FGBB..FG...AAGH.....H.CCCDDI..EE.I H99 I99
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDI...EE. G99 E99
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD.EE.... I98 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD.EE.... I99 E98
8 8 0 BB.G....FGH.AAFGHI.....ICCC.DD.EE... F99 G98 B96 A99 I99 D99 E99
8 8 0 BBF.....FGH.AA.GHI...G.ICCC.DD.EE... F98 G99 B96 A99 I99 D99 E99
8 8 0 BB......F...AAFGHI...GHICCCGDDEE.... F99 G98 B96 H99 A99 I99 D99 E98
8 8 0 .BB..I..FGHIAAFGH....G...CCCDD...EE. F99 G99 B97 A99 I97 C99 D99 E99
8 8 0 .BBG.....G.IAAFGHI..F.H.CCCDD.....EE F98 G98 B97 H99 A99 I98 E98
8 8 0 BBFG....FGH.AA.GHI.....ICCCDD.EE.... F96 G98 B96 A99 I99 E98
8 8 0 BBF.....FG...AAGH....GHICCCDDI...EE. F98 G99 B96 H99 A98 E99
8 8 0 .BB.H.....HIAAFG.I..FG..CCCGDDEE.... F98 G98 B97 H99 A99 I98 D99 E98
8 8 0 .BBG.....GHIAAFGHI..F...CCC.DDEE.... F98 G96 B97 A99 I98 D99 E98
8 8 0 BBF.....FGH.AA.GHI...G.ICCC.DD....EE F98 G99 B96 A99 I99 D99 E98
8 8 0 ..BB....F...AAFGHI...GHICCCGDDEE.... F99 G98 B98 H99 A99 I99 D99 E98
8 8 0 ..BBH...F.H.AAFG.I...G.ICCCGDDEE.... F99 G98 B98 H99 A99 I99 D99 E98
8 8 0 BBF.....FGH..AAGHI...G.ICCCDD..EE... F98 G99 B96 A98 I99 E99
8 8 0 ...BB.......AAFGHI..FGHICCCGDDEE.... F98 G98 B99 H99 A99 I99 D99 E98
8 8 0 ....BB...G..AAFGHI..FGHI.CCCDDEE.... F98 G99 H99 A99 I99 C99 D99 E98
8 8 0 ...BBI...GHIAAFGH...FG...CCCDDEE.... F98 G99 B99 A99 I97 C99 D99 E98
8 8 0 BBF.....FGH..AAGHI...G.ICCCDD.....EE F98 G99 B96 A98 I99 E98
8 8 0 ...BBI..FGHIAAFGH....G...CCCDDEE.... F99 G99 B99 A99 I97 C99 D99 E98
8 8 0 .BBG.I...G.IAAFGH...F.H.CCCDD.EE.... F98 G98 B97 H99 A99 I97 E98
8 8 0 ...BB....GH.AAFGHI..FG.I.CCCDDEE.... F98 G99 B99 A99 I99 C99 D99 E98
8 8 0 ..BB....FG.IAAFGHI...GH.CCC.DD...EE. F99 G99 B98 H99 A99 I98 D99 E99
8 8 0 ...BBI...G.IAAFGH...FGH.CCC.DDEE.... F98 G99 B99 H99 A99 I97 D99 E98
8 8 0 .BBGHI...GHIAAFG....F...CCCDD.EE.... F98 G98 B97 H99 A99 I97 E98
8 8 0 .BBG.I...G.IAAFGH...F.H.CCCDD.....EE F98 G98 B97 H99 A99 I97 E98
8 8 0 BB...I....HIAAFGH...FG..CCCGDD...EE. F98 G98 B96 A99 I97 D99 E99
8 8 0 .BBGHI...GHIAAFG....F...CCCDD.....EE F98 G98 B97 H99 A99 I97 E98
8 8 0 ....BB...G.IAAFGHI..FGH..CCCDD....EE F98 G99 H99 A99 I98 C99 D99 E98
8 8 0 ...BB...FG..AAFGHI...GHICCC.DD....EE F99 G99 B99 H99 A99 I99 D99 E98
8 8 0 ...BBI.....IAAFGH...FGH.CCCGDD..EE.. F98 G98 B99 H99 A99 I97 D99
8 8 0 ....BB..FG.IAAFGHI...GH..CCCDD....EE F99 G99 H99 A99 I98 C99 D99 E98
8 8 0 .BB.....F...AAFGHI...GHICCCGDD...EE. F99 G98 B97 H99 A99 I99 D99 E99
8 8 0 BB..H.....HIAAFG.I..FG..CCCGDD...EE. F98 G98 B96 H99 A99 I98 D99 E99
8 8 0 ..BB....F...AAFGHI...GHICCCGDD...EE. F99 G98 B98 H99 A99 I99 D99 E99
8 8 0 ...BB...F...AAFGHI...GHICCCGDD...EE. F99 G98 B99 H99 A99 I99 D99 E99
8 8 0 ...BBI..FG.IAAFGH....GH.CCC.DDEE.... F99 G99 B99 H99 A99 I97 D99 E98
8 8 0 ...BB...FG.IAAFGHI...GH.CCC.DDEE.... F99 G99 B99 H99 A99 I98 D99 E98
8 8 0 ...BBI..F.HIAAF.H....G..CCCGDDEE.G.. F99 G97 B99 A99 I97 D99 E98
8 8 0 .BB.H....GHIAAFG.I..FG..CCC.DD....EE F98 G99 B97 H99 A99 I98 D99 E98
8 8 0 ....BB...G.IAAFGHI..FGH..CCCDD.EE... F98 G99 H99 A99 I98 C99 D99 E99
8 8 0 ....BB..FG.IAAFGHI...GH..CCCDD.EE... F99 G99 H99 A99 I98 C99 D99 E99
8 8 0 ...BBI..F.HIAAFGH....G..CCCGDDEE.... F99 G98 B99 A99 I97 D99 E98
8 8 0 BB..........AAFGHI..FGHICCCGDDEE.... F98 G98 B96 H99 A99 I99 D99 E98
8 8 0 BB..........AAF.HI..FGHICCCGDDEE.G.. F98 G97 B96 H99 A99 I99 D99 E98
8 8 0 BB......F...AAF.HI...GHICCCGDDEE.G.. F99 G97 B96 H99 A99 I99 D99 E98
8 8 0 BB...I..FG.IAAFGH....GH.CCC.DD...EE. F99 G99 B96 H99 A99 I97 D99 E99
8 8 0 ..FBBI..F..IAA..H....GH.CCCGDDEE.G.. G97 B99 H99 A99 I97 D99 E98
8 8 0 .BB.....FGH.AAFGHI...G.I.CCCDDEE.... F99 G99 B97 A99 I99 C99 D99 E98
8 8 0 .BBG.....GHIAAFGHI..F...CCC.DD.EE... F98 G98 B97 A99 I98 D99 E99
8 8 0 ..BBH....GHIAAFG.I..FG..CCC.DD.EE... F98 G99 B98 H99 A99 I98 D99 E99
8 8 0 ..BBH....GHIAAFG.I..FG..CCC.DD....EE F98 G99 B98 H99 A99 I98 D99 E98
8 8 0 BB..HI..FGHIAAFG.....G..CCC.DD....EE F99 G99 B96 H99 A99 I97 D99 E98
8 8 0 BB..HI..FGHIAAFG.....G..CCC.DD...EE. F99 G99 B96 H99 A99 I97 D99 E99
8 8 0 .BB.HI..FGHIAAFG.....G..CCC.DDEE.... F99 G99 B97 H99 A99 I97 D99 E98
8 8 0 ..BBH....GHIAAFG.I..FG...CCCDD..EE.. F98 G99 B98 H99 A99 I98 C99 D99
8 8 0 BB.G.I..FGHIAAFGH.......CCC.DD....EE F99 G98 B96 A99 I97 D99 E98
8 8 0 ..FBBI..F..I..AAH....GH.CCCGDD...GEE G97 B99 H99 A99 I97 D99 E98
8 8 0 BB...I..FGHIAAFGH....G...CCCDD...EE. F99 G99 B96 A99 I97 C99 D99 E99
8 8 0 BB.G.I..FGHIAAFGH.......CCC.DD...EE. F99 G98 B96 A99 I97 D99 E99
8 8 0 .BB.H....GHIAAFG.I..FG..CCC.DD.EE... F98 G99 B97 H99 A99 I98 D99 E99
8 8 0 BBF..I..FGHIAA.GH....G..CCC.DD....EE F96 G99 B96 A99 I97 D99 E98
8 8 0 .BB.H...FGH.AAFG.I...G.ICCC.DDEE.... F99 G99 B97 H99 A99 I99 D99 E98
8 8 0 BB..HI...GHIAAFG....FG..CCC.DD....EE F98 G99 B96 H99 A99 I97 D99 E98
8 8 0 BB.G.I...G.IAAFGH...F.H.CCCDD.....EE F98 G98 B96 H99 A99 I97 E98
8 8 0 BB.G.I...GHIAAFGH...F...CCC.DD....EE F98 G98 B96 A99 I97 D99 E98
8 8 0 .BB.H...FGHIAAFG.I...G..CCC.DDEE.... F99 G99 B97 H99 A99 I98 D99 E98
8 8 0 .BBGH...FGH.AAFG.I.....ICCCDD.EE.... F99 G98 B97 H99 A99 I99 E98
8 8 0 BB..H....GHIAAFG.I..FG..CCC.DD.EE... F98 G99 B96 H99 A99 I98 D99 E99
8 8 0 .BB.....FGHIAAFGHI...G...CCCDD....EE F99 G99 B97 A99 I98 C99 D99 E98
8 8 0 BB.G.....G.IAAFGHI..F.H.CCCDD.....EE F98 G98 B96 H99 A99 I98 E98
8 8 0 BB.GH....GH.AAFG.I..F..ICCCDD.EE.... F98 G98 B96 H99 A99 I99 E98
8 8 0 .BBGH...FGH.AAFG........CCCDDIEE...I F99 G98 B97 H99 A99 I99 E98
8 8 0 .BB.....F..IAAFGHI...GH.CCCGDDEE.... F99 G98 B97 H99 A99 I98 D99 E98
8 8 0 BB.......GH.AAFGHI..FG.I.CCCDDEE.... F98 G99 B96 A99 I99 C99 D99 E98
8 8 0 ..BB....F..IAAFGHI...GH.CCCGDDEE.... F99 G98 B98 H99 A99 I98 D99 E98
8 8 0 BB.GH....GHIAAFG.I..F...CCCDD.....EE F98 G98 B96 H99 A99 I98 E98
8 8 0 BB...I....HIAAF.H...FG..CCCGDD...GEE F98 G97 B96 A99 I97 D99 E98
8 8 0 ..BB.I..F.HIAAF.H....G..CCCGDDEE.G.. F99 G97 B98 A99 I97 D99 E98
8 8 0 BB.G.....GHIAAFGHI..F...CCC.DD.EE... F98 G98 B96 A99 I98 D99 E99
8 8 0 ...BB...F..IAAFGHI...GH.CCCGDDEE.... F99 G98 B99 H99 A99 I98 D99 E98
8 8 0 BB...I..F.HIAAFGH....G..CCCGDD.EE... F99 G98 B96 A99 I97 D99 E99
8 8 0 .BB..I..F.HIAAF.H....G..CCCGDDEE.G.. F99 G97 B97 A99 I97 D99 E98
8 8 0 ...BB...FGH.AAFGHI...G.I.CCCDDEE.... F99 G99 B99 A99 I99 C99 D99 E98
8 8 0 ..BB....FGHIAAFGHI...G...CCCDD....EE F99 G99 B98 A99 I98 C99 D99 E98
8 8 0 BB..HI...GHIAAFG....FG..CCC.DDEE.... F98 G99 B96 H99 A99 I97 D99 E98
8 8 0 BBF.....FGH..AAGH....G..CCCDDI.EE..I F96 G99 B96 A98 I99 E99
8 8 0 BBF.H...FGHIAA.G.I...G..CCCDD..EE... F96 G99 B96 H99 A99 I98 E99
8 8 0 ...BB...FGHIAAFGHI...G...CCCDD....EE F99 G99 B99 A99 I98 C99 D99 E98
8 8 0 BB......F..IAAFGHI...GH.CCCGDDEE.... F99 G98 B96 H99 A99 I98 D99 E98
8 8 0 BBF.....FG.IAA.GHI...GH.CCCDD..EE... F96 G99 B96 H99 A99 I98 E99
8 8 0 BB.GHI...GHIAAFG....F...CCCDD.EE.... F98 G98 B96 H99 A99 I97 E98
8 8 0 BBF.....FGHIAA.GHI...G..CCC.DD....EE F96 G99 B96 A99 I98 D99 E98
8 8 0 BB.G.....G..AAFGH...F.H.CCCDDI.EE..I F98 G98 B96 H99 A99 I99 E99
8 8 0 ...BB...F...AAF.HI...GHICCCGDD...GEE F99 G97 B99 H99 A99 I99 D99 E98
8 8 0 BB.G.I...GHIAAFGH...F...CCC.DDEE.... F98 G98 B96 A99 I97 D99 E98
8 8 0 BBF..I..FGHI.AAGH....G..CCCDD.EE.... F96 G99 B96 A98 I97 E98
8 8 0 BBF..I..FGHIAA.GH....G..CCC.DDEE.... F96 G99 B96 A99 I97 D99 E98
8 8 0 BBF.....FGHI.AAGHI...G..CCCDD.EE.... F96 G99 B96 A98 I98 E98
8 8 0 BB......FG.IAAFGHI...GH.CCC.DD.EE... F99 G99 B96 H99 A99 I98 D99 E99
8 8 0 BB..........AAFGHI..FGHICCCGDD....EE F98 G98 B96 H99 A99 I99 D99 E98
8 8 0 ..BB.I..FGHIAAFGH....G...CCCDD.EE... F99 G99 B98 A99 I97 C99 D99 E99
8 8 0 BB.G.....G..AAFGHI..F.HICCCDD.EE.... F98 G98 B96 H99 A99 I99 E98
8 8 0 ...BB...F..IAAF.HI...GH.CCCGDDEE.G.. F99 G97 B99 H99 A99 I98 D99 E98
8 8 0 BB.G.....G.IAAFGHI..F.H.CCCDD....EE. F98 G98 B96 H99 A99 I98 E99
8 8 0 ..BB....FG.IAAFGHI...GH.CCC.DD.EE... F99 G99 B98 H99 A99 I98 D99 E99
8 8 0 .BB.....FG.IAAFGHI...GH.CCC.DD.EE... F99 G99 B97 H99 A99 I98 D99 E99
8 8 0 BBF.....FGHIAA.GHI...G..CCC.DD.EE... F96 G99 B96 A99 I98 D99 E99
8 8 0 ...BB...F...AAFGHI...GHICCCGDD....EE F99 G98 B99 H99 A99 I99 D99 E98
8 8 0 BBF.....F.H.AA.GHI...G.ICCCGDDEE.... F98 G98 B96 A99 I99 D99 E98
8 8 0 BBF.H...FGHIAA.G.I...G..CCCDD.EE.... F96 G99 B96 H99 A99 I98 E98
8 8 0 ...BB...FG.IAAFGHI...GH.CCC.DD.EE... F99 G99 B99 H99 A99 I98 D99 E99
8 8 0 BB.GH....GHIAAFG.I..F...CCCDD.EE.... F98 G98 B96 H99 A99 I98 E98
8 8 0 BB..H...F.H.AAFG.I...G.ICCCGDDEE.... F99 G98 B96 H99 A99 I99 D99 E98
8 8 0 ..BB.I..FG.IAAFGH....GH.CCC.DD.EE... F99 G99 B98 H99 A99 I97 D99 E99
8 8 0 ..BB.I..FGHIAAFGH....G...CCCDD...EE. F99 G99 B98 A99 I97 C99 D99 E99
8 8 0 ..BBHI..FGHIAAFG.....G..CCC.DDEE.... F99 G99 B98 H99 A99 I97 D99 E98
8 8 0 ...BB....G..AAFGHI..FGHICCC.DD....EE F98 G99 B99 H99 A99 I99 D99 E98
8 8 0 BBFG....FGHIAA.GHI......CCCDD.EE.... F96 G98 B96 A99 I98 E98
8 8 0 ..BB.I..FGHIAAFGH....G...CCCDDEE.... F99 G99 B98 A99 I97 C99 D99 E98
8 8 0 ..BB.I..FG.IAAFGH....GH.CCC.DDEE.... F99 G99 B98 H99 A99 I97 D99 E98
8 8 0 BB.G.....G.IAAFGHI..F.H.CCCDD.EE.... F98 G98 B96 H99 A99 I98 E98
8 8 0 BB.G.....GHIAAFGHI..F....CCCDD..EE.. F98 G98 B96 A99 I98 C99 D99
8 8 0 BBF.....FGHIAA.GHI...G...CCCDD..EE.. F96 G99 B96 A99 I98 C99 D99
8 8 0 ..BB.....G..AAFGHI..FGHICCC.DD....EE F98 G99 B98 H99 A99 I99 D99 E98
8 8 0 BB..........AAFGHI..FGHICCCGDD...EE. F98 G98 B96 H99 A99 I99 D99 E99
8 8 0 .BB.........AAFGHI..FGHICCCGDD...EE. F98 G98 B97 H99 A99 I99 D99 E99
8 8 0 ...BB...F...AAFGHI...GHICCCGDD.EE... F99 G98 B99 H99 A99 I99 D99 E99
8 8 0 ..BB........AAFGHI..FGHICCCGDD...EE. F98 G98 B98 H99 A99 I99 D99 E99
8 8 0 .BBG.....GHIAAFGHI..F...CCC.DD....EE F98 G98 B97 A99 I98 D99 E98
8 8 0 BBF.....FG.IAA.GHI...GH.CCCDD.EE.... F96 G99 B96 H99 A99 I98 E98
8 8 0 .BB.H.....HIAAF..I..FG..CCCGDD...GEE F98 G97 B97 H99 A99 I98 D99 E98
8 8 0 .BBG.....G.IAAFGHI..F.H.CCCDD.EE.... F98 G98 B97 H99 A99 I98 E98
8 8 0 ..BB....FG..AAFGHI...GHICCC.DD....EE F99 G99 B98 H99 A99 I99 D99 E98
8 8 0 BB.GH...FGH.AAFG.I.....ICCCDD....EE. F99 G98 B96 H99 A99 I99 E99
8 8 0 ..BB....FG.IAAFGHI...GH.CCC.DDEE.... F99 G99 B98 H99 A99 I98 D99 E98
8 8 0 .BBG.....G.IAAFGHI..F.H.CCCDD....EE. F98 G98 B97 H99 A99 I98 E99
8 8 0 BBF.....FG.IAA.GHI...GH.CCCDD....EE. F96 G99 B96 H99 A99 I98 E99
8 8 0 .BB..I....HIAAF.H...FG..CCCGDD...GEE F98 G97 B97 A99 I97 D99 E98
8 8 0 .BBGH....GHIAAFG.I..F...CCCDD....EE. F98 G98 B97 H99 A99 I98 E99
8 8 0 BB.........IAAFGHI..FGH.CCCGDDEE.... F98 G98 B96 H99 A99 I98 D99 E98
8 8 0 ..BB....F...AAF.HI...GHICCCGDD.EEG.. F99 G97 B98 H99 A99 I99 D99 E99
8 8 0 ..BB.I....HIAAF.H...FG..CCCGDD...GEE F98 G97 B98 A99 I97 D99 E98
8 8 0 BB..H.....HIAAFG.I..FG..CCCGDDEE.... F98 G98 B96 H99 A99 I98 D99 E98
8 8 0 .BB..I....HIAAF.H...FG..CCCGDD.EEG.. F98 G97 B97 A99 I97 D99 E99
8 8 0 .BB.........AAF.HI..FGHICCCGDD.EEG.. F98 G97 B97 H99 A99 I99 D99 E99
8 8 0 .BBGH....GHIAAFG.I..F...CCCDD.EE.... F98 G98 B97 H99 A99 I98 E98
8 8 0 ..BBH.....HIAAF..I..FG..CCCGDD...GEE F98 G97 B98 H99 A99 I98 D99 E98
8 8 0 .BB.H.....H.AAF..I..FG.ICCCGDD.EEG.. F98 G97 B97 H99 A99 I99 D99 E99
8 8 0 .BBGH...FGH.AAFG.I.....ICCCDD..EE... F99 G98 B97 H99 A99 I99 E99
8 8 0 BB.G....FG.IAAFGHI....H.CCCDD....EE. F99 G98 B96 H99 A99 I98 E99
8 8 0 BBF.H...FGH.AA.G.I...G.ICCCDD.EE.... F96 G99 B96 H99 A99 I99 E98
8 8 0 .BBG....FG..AAFGHI....HICCCDD.EE.... F99 G98 B97 H99 A99 I99 E98
8 8 0 .BB.H...FGH.AAFG.I...G.ICCC.DD.EE... F99 G99 B97 H99 A99 I99 D99 E99
8 8 0 .BBG.....GH.AAFGHI..F..ICCC.DD.EE... F98 G94 B97 A99 I99 D99 E99
8 8 0 ..BB....FGH.AAFGHI...G.I.CCCDD.EE... F99 G99 B98 A99 I99 C99 D99 E99
8 8 0 .BBG.....G..AAFGH...F.H.CCCDDI.EE..I F98 G98 B97 H99 A99 I99 E99
8 8 0 .BBG....FGH.AAFGHI.....ICCC.DD.EE... F99 G98 B97 A99 I99 D99 E99
8 8 0 BB......FGHIAAFGHI...G...CCCDD.EE... F99 G99 B96 A99 I98 C99 D99 E99
8 8 0 BB...I....HIAAFGH...FG..CCCGDDEE.... F98 G98 B96 A99 I97 D99 E98
8 8 0 BB......FG.IAAFGHI...GH.CCC.DD...EE. F99 G99 B96 H99 A99 I98 D99 E99
8 8 0 ...BB...FGH.AAFGHI...G.I.CCCDD.EE... F99 G99 B99 A99 I99 C99 D99 E99
8 8 0 ..BBH...FGH.AAFG.I...G.ICCC.DD.EE... F99 G99 B98 H99 A99 I99 D99 E99
8 8 0 ..BB....FG..AAFGHI...GHICCC.DD...EE. F99 G99 B98 H99 A99 I99 D99 E99
8 8 0 .BBG....FG..AAFGHI....HICCCDD....EE. F99 G98 B97 H99 A99 I99 E99
8 8 0 BBF.....FGH..AAGHI...G.ICCCDD.EE.... F98 G99 B96 A98 I99 E98
8 8 0 BBF.H...FGH.AA.G.I...G.ICCC.DD..EE.. F98 G99 B96 H99 A99 I99 D99
8 8 0 BBF.....F.HIAA.GHI...G..CCCGDDEE.... F96 G98 B96 A99 I98 D99 E98
8 8 0 ...BBI....HIAAFGH...FG..CCCGDD....EE F98 G98 B99 A99 I97 D99 E98
8 8 0 .BB.....FG..AAFGHI...GHICCC.DD....EE F99 G99 B97 H99 A99 I99 D99 E98
8 8 0 .BB..I...G.IAAFGH...FGH.CCC.DD.EE... F98 G99 B97 H99 A99 I97 D99 E99
8 8 0 .BBG....FG..AAFGHI....HICCC.DD..EE.. F99 G98 B97 H99 A99 I99 D99
8 8 0 BB......F...AAFGHI...GHICCCGDD....EE F99 G98 B96 H99 A99 I99 D99 E98
8 8 0 BBF.....F.HIAA.GHI...G..CCCGDD.EE... F96 G98 B96 A99 I98 D99 E99
8 8 0 BB...I..F.HIAAFGH....G..CCCGDD....EE F99 G98 B96 A99 I97 D99 E98
8 8 0 .BB..I..F.HIAAF.H....G..CCCGDD.EEG.. F99 G97 B97 A99 I97 D99 E99
8 8 0 BB.G....FG..AAFGHI....HICCCDD....EE. F99 G98 B96 H99 A99 I99 E99
8 8 0 BB.G....FG..AAFGHI....HICCCDD.....EE F99 G98 B96 H99 A99 I99 E98
8 8 0 BBF.....FG..AA.GHI...GHICCCDD.EE.... F98 G99 B96 H99 A99 I99 E98
8 8 0 .BBG.....G..AAFGHI..F.HICCCDD..EE... F98 G98 B97 H99 A99 I99 E99
8 8 0 BBFG....FGH.AA.GHI.....ICCCDD....EE. F98 G98 B96 A99 I99 E99
8 8 0 BB..H...FGH.AAFG.I...G.ICCC.DD...EE. F99 G99 B96 H99 A99 I99 D99 E99
8 8 0 BBFG....FG..AA.GHI....HICCCDD...EE.. F98 G98 B96 H99 A99 I99
8 8 0 BB.GH...FGH.AAFG.I.....ICCCDD.....EE F99 G98 B96 H99 A99 I99 E98
8 8 0 .BB......G..AAFGHI..FGHICCC.DD.EE... F98 G99 B97 H99 A99 I99 D99 E99
8 8 0 BB.G....FG..AAFGHI....HICCCDD.EE.... F99 G98 B96 H99 A99 I99 E98
8 8 0 BB..H...FGH.AAFG.I...G.ICCC.DD....EE F99 G99 B96 H99 A99 I99 D99 E98
8 8 0 BB.G....FG..AAFGH.....H.CCCDDIEE...I F99 G98 B96 H99 A99 I99 E98
8 8 0 BB.G.....G..AAFGHI..F.HICCCDD.....EE F98 G98 B96 H99 A99 I99 E98
8 8 0 BBFGH...FGH.AA.G.I.....ICCCDD...EE.. F98 G98 B96 H99 A99 I99
8 8 0 BB...I..F.HIAAF.H....G..CCCGDD.EEG.. F99 G97 B96 A99 I97 D99 E99
8 8 0 BBF.H...FGH.AA.G.I...G.ICCCDD....EE. F98 G99 B96 H99 A99 I99 E99
8 8 0 BB.GH...FGH.AAFG.I.....ICCCDD.EE.... F99 G98 B96 H99 A99 I99 E98
8 8 0 BB.......GH.AAFGHI..FG.I.CCCDD....EE F98 G99 B96 A99 I99 C99 D99 E98
8 8 0 ..BB.....GH.AAFGHI..FG.I.CCCDD....EE F98 G99 B98 A99 I99 C99 D99 E98
8 8 0 BB.G.....G..AAFGH...F.H.CCCDDIEE...I F98 G98 B96 H99 A99 I99 E98
8 8 0 .BB.H....GH.AAFG.I..FG.ICCC.DD...EE. F98 G99 B97 H99 A99 I99 D99 E99
8 8 0 ...BBI..FG.IAAFGH....GH..CCCDD..EE.. F99 G99 B99 H99 A99 I97 C99 D99
8 8 0 ...BB.......AAFGHI..FGHICCCGDD.EE... F98 G98 B99 H99 A99 I99 D99 E99
8 8 0 .BB......GH.AAFGHI..FG.I.CCCDD....EE F98 G99 B97 A99 I99 C99 D99 E98
8 8 0 BB...I....HIAAF.H...FG..CCCGDD.EEG.. F98 G97 B96 A99 I97 D99 E99
8 8 0 BB..H.....H.AAF..I..FG.ICCCGDD.EEG.. F98 G97 B96 H99 A99 I99 D99 E99
8 8 0 BB..........AAF.HI..FGHICCCGDD.EEG.. F98 G97 B96 H99 A99 I99 D99 E99
8 8 0 ..BBH...FGH.AAFG.I...G.ICCC.DD....EE F99 G99 B98 H99 A99 I99 D99 E98
8 8 0 BB.G.....GH.AAFGHI..F..ICCC.DD.EE... F98 G94 B96 A99 I99 D99 E99
8 8 0 .BB.H...FGH.AAFG.I...G.ICCC.DD....EE F99 G99 B97 H99 A99 I99 D99 E98
8 8 0 BB......FG.IAAFGHI...GH.CCC.DD....EE F99 G99 B96 H99 A99 I98 D99 E98
8 8 0 BB......F...AAF.HI...GHICCCGDD.EEG.. F99 G97 B96 H99 A99 I99 D99 E99
8 8 0 ..BB.....G.IAAFGHI..FGH..CCCDD..EE.. F98 G99 B98 H99 A99 I98 C99 D99
8 8 0 BB..H...F.H.AAF..I...G.ICCCGDD.EEG.. F99 G97 B96 H99 A99 I99 D99 E99
8 8 0 ..BBH....GH.AAFG.I..FG.ICCC.DD...EE. F98 G99 B98 H99 A99 I99 D99 E99
8 8 0 BB.GH....GH.AAFG....F...CCCDDIEE...I F98 G98 B96 H99 A99 I99 E98
8 8 0 .BBG.....GH.AAFGHI..F..ICCC.DD...EE. F98 G98 B97 A99 I99 D99 E99
8 8 0 ...BBI..FGHIAAFGH....G...CCCDD...EE. F99 G99 B99 A99 I97 C99 D99 E99
8 8 0 .BBG....FGH.AAFGHI.....ICCC.DD....EE F99 G98 B97 A99 I99 D99 E98
